protein1_id	protein2_id	gene1	gene2	complex_ids	complex_names	n_complexes_shared	evidence_in_ppi_graph	sources	methods	publications	supporting_structures	n_ddi	n_dmi	ddi	dmi
P55201	Q8WYH8	BRPF1	ING5	2859	ING5 (BRPF1, MOZ, MORF) complex	1	True	BioGRID	Reconstituted Complex	18794358		1	0	PF10513(Enhancer of polycomb-like, N-terminal)--PF12998(Inhibitor of growth protein, N-terminal histone-binding)[pdb=14]	
P55201	Q92794	BRPF1	KAT6A	2859	ING5 (BRPF1, MOZ, MORF) complex	1	False								
P55201	Q9HAF1	BRPF1	MEAF6	2859	ING5 (BRPF1, MOZ, MORF) complex	1	True	BioGRID	Reconstituted Complex	18794358		0	0		
P55316	P84022	FOXG1	SMAD3	2707	SMAD3-SMAD4-FOXO3-FOXG1 complex	1	False								
P55316	Q13485	FOXG1	SMAD4	2707	SMAD3-SMAD4-FOXO3-FOXG1 complex	1	False								
P55345	Q92731	PRMT2	ESR2	9403	ESR2-PRMT2 complex	1	True	CORUM	gst pull down	12039952		0	0		
P56524	Q02078	HDAC4	MEF2A	9641	HDAC4-MEF2A complex	1	True	BioGRID;CORUM;Human Protein Atlas (HPA);PDB	Reconstituted Complex;X-ray;coimmunoprecipitation;flag tag;western blot	10487761;10737771;10748098;19389706	7XUZ	0	0		
P56524	Q06413	HDAC4	MEF2C	9642	HDAC4-MEF2C complex	1	True	BioGRID;CORUM	Reconstituted Complex;coimmunoprecipitation;flag tag;western blot	10523670;10737771;11279209;11486037;12709441		0	0		
P56524	Q14814	HDAC4	MEF2D	9643	HDAC4-MEF2D complex	1	True	CORUM	coimmunoprecipitation;flag tag;western blot	10737771		0	0		
P56524	Q9UKV0	HDAC4	HDAC9	9577	HDAC4-HDAC9 complex	1	True	BioGRID;CORUM	Reconstituted Complex;coimmunoprecipitation;flag tag;gst pull down;western blot	12590135		2	0	PF00850(Histone deacetylase domain)--PF00850(Histone deacetylase domain)[pdb=331] | PF12203(Histone deacetylase, glutamine rich N-terminal domain)--PF12203(Histone deacetylase, glutamine rich N-terminal domain)[pdb=13]	
P56545	Q09472	CTBP2	EP300	8012	CTBP2-EP300-RUNX2 complex	1	True	Human Protein Atlas (HPA)				0	0		
P56545	Q13363	CTBP2	CTBP1	642;643;2921	CtBP complex;CtBP core complex;SHARP-CtBP complex	3	True	Human Protein Atlas (HPA)				1	0	PF02826(D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain)--PF02826(D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain)[pdb=32]	
P56545	Q13547	CTBP2	HDAC1	642;643;8591	CtBP complex;CtBP core complex;CTBP2-FOXP3-HDAC1 complex	3	True	Human Protein Atlas (HPA)				0	0		
P56545	Q13950	CTBP2	RUNX2	8012	CTBP2-EP300-RUNX2 complex	1	False								
P56545	Q92618	CTBP2	ZNF516	642	CtBP complex	1	False								
P56545	Q92766	CTBP2	RREB1	642	CtBP complex	1	False								
P56545	Q92769	CTBP2	HDAC2	642;643	CtBP complex;CtBP core complex	2	True	Human Protein Atlas (HPA)				0	0		
P56545	Q96JN0	CTBP2	LCOR	642	CtBP complex	1	True	Human Protein Atlas (HPA)				0	0		
P56545	Q96KQ7	CTBP2	EHMT2	642;643	CtBP complex;CtBP core complex	2	False								
P56545	Q96T58	CTBP2	SPEN	2921	SHARP-CtBP complex	1	False								
P56545	Q9BZS1	CTBP2	FOXP3	8591	CTBP2-FOXP3-HDAC1 complex	1	False								
P56545	Q9H9B1	CTBP2	EHMT1	642;643	CtBP complex;CtBP core complex	2	False								
P56545	Q9P2K3	CTBP2	RCOR3	642	CtBP complex	1	False								
P56545	Q9UKL0	CTBP2	RCOR1	642;643	CtBP complex;CtBP core complex	2	True	Human Protein Atlas (HPA)				0	0		
P56545	Q9Y232	CTBP2	CDYL	642	CtBP complex	1	False								
P60510	Q5MIZ7	PPP4C	PPP4R3B	8314	PPP4C-PPP4R2-PPP4R3B complex	1	True	Human Protein Atlas (HPA)				0	0		
P60510	Q6IN85	PPP4C	PPP4R3A	8315	PPP4C-PPP4R2-PPP4R3A complex	1	True	Human Protein Atlas (HPA)				0	0		
P60510	Q9NY27	PPP4C	PPP4R2	1245;8314;8315	Protein phosphatase 4 complex;PPP4C-PPP4R2-PPP4R3B complex;PPP4C-PPP4R2-PPP4R3A complex	3	True	BioGRID;CORUM;Human Protein Atlas (HPA)	Reconstituted Complex;cosedimentation in solution	10769191;16085932;18715871		0	0		
P60709	Q12824	ACTB	SMARCB1	149;566	PBAF complex (Polybromo- and BAF containing complex);BAF complex	2	True	Human Protein Atlas (HPA)				0	0		
P60709	Q68CP9	ACTB	ARID2	149	PBAF complex (Polybromo- and BAF containing complex)	1	False								
P60709	Q86U86	ACTB	PBRM1	149	PBAF complex (Polybromo- and BAF containing complex)	1	False								
P60709	Q8TAQ2	ACTB	SMARCC2	149;566	PBAF complex (Polybromo- and BAF containing complex);BAF complex	2	True	Human Protein Atlas (HPA)				0	0		
P60709	Q92922	ACTB	SMARCC1	149;566	PBAF complex (Polybromo- and BAF containing complex);BAF complex	2	True	Human Protein Atlas (HPA)				0	0		
P60709	Q969G3	ACTB	SMARCE1	149;566	PBAF complex (Polybromo- and BAF containing complex);BAF complex	2	True	Human Protein Atlas (HPA)				0	0		
P60709	Q96GM5	ACTB	SMARCD1	149;566	PBAF complex (Polybromo- and BAF containing complex);BAF complex	2	False								
P60709	Q96L91	ACTB	EP400	1166	p400-associated complex	1	True	PDB	EM		8QR1;8XVG;8XVT;9C57;9C62;9C6N	0	0		
P60709	Q9Y230	ACTB	RUVBL2	1166	p400-associated complex	1	True	Human Protein Atlas (HPA)				0	0		
P60709	Q9Y265	ACTB	RUVBL1	1166	p400-associated complex	1	False								
P60709	Q9Y4A5	ACTB	TRRAP	1166	p400-associated complex	1	False								
P61077	Q99496	UBE2D3	RNF2	8308	PCGF5–RING1B–UBE2D3 complex	1	True	BioGRID;Human Protein Atlas (HPA);PDB	Reconstituted Complex;X-ray	16714294;16943429;18460542;21676867;21772249;24614341;24980959;25519132;31093962;34321665;37797621	3RPG;4S3O	1	0	PF00179(Ubiquitin-conjugating (UBC), catalytic core domain)--PF13639(Zinc finger, RING-type)[pdb=33]	
P61077	Q99728	UBE2D3	BARD1	2822	E3 ubiquitin ligase (BRCA1, BARD1) - UbcH5c complex	1	True	BioGRID;PDB	EM;Reconstituted Complex	11927591;12438698;15905410;17283126;20351172;21532592;21965653;28564596;29180510;32726637;33589814;37633270;37797621	7JZV	1	0	PF00179(Ubiquitin-conjugating (UBC), catalytic core domain)--PF13639(Zinc finger, RING-type)[pdb=33]	
P61244	P61964	MAX	WDR5	8389;8390	PRC1.6a complex;PRC1.6b complex	2	False								
P61244	Q05195	MAX	MXD1	3051	MAD-MAX complex	1	True	BioGRID;CORUM;Human Protein Atlas (HPA);PDB	Co-crystal Structure;Reconstituted Complex;X-ray;anti bait coimmunoprecipitation	10229200;12391307;12553908;8224841;8425218	1NLW	1	0	PF00010(Myc-type, basic helix-loop-helix (bHLH) domain)--PF00010(Myc-type, basic helix-loop-helix (bHLH) domain)[pdb=92]	
P61244	Q06587	MAX	RING1	8389;8390	PRC1.6a complex;PRC1.6b complex	2	False								
P61244	Q13185	MAX	CBX3	8389;8390	PRC1.6a complex;PRC1.6b complex	2	False								
P61244	Q13547	MAX	HDAC1	8389;8390	PRC1.6a complex;PRC1.6b complex	2	False								
P61244	Q14186	MAX	TFDP1	8389;8390	PRC1.6a complex;PRC1.6b complex	2	True	Human Protein Atlas (HPA)				0	0		
P61244	Q8IWI9	MAX	MGA	8389;8390	PRC1.6a complex;PRC1.6b complex	2	True	Human Protein Atlas (HPA)				1	0	PF00010(Myc-type, basic helix-loop-helix (bHLH) domain)--PF00010(Myc-type, basic helix-loop-helix (bHLH) domain)[pdb=92]	
P61244	Q8IY57	MAX	YAF2	8390	PRC1.6b complex	1	False								
P61244	Q8N488	MAX	RYBP	8389	PRC1.6a complex	1	False								
P61244	Q92769	MAX	HDAC2	8389;8390	PRC1.6a complex;PRC1.6b complex	2	False								
P61244	Q92830	MAX	KAT2A	2653	MYC-MAX-KAT2A-TRRAP complex	1	False								
P61244	Q969R5	MAX	L3MBTL2	8389;8390	PRC1.6a complex;PRC1.6b complex	2	True	Human Protein Atlas (HPA)				0	0		
P61244	Q99496	MAX	RNF2	8389;8390	PRC1.6a complex;PRC1.6b complex	2	False								
P61244	Q9BYE7	MAX	PCGF6	8389;8390	PRC1.6a complex;PRC1.6b complex	2	False								
P61244	Q9Y4A5	MAX	TRRAP	2653	MYC-MAX-KAT2A-TRRAP complex	1	True	Human Protein Atlas (HPA)				0	0		
P61326	Q9Y5S9	MAGOH	RBM8A	763	MAGOH-RBM8A complex	1	True	BioGRID;CORUM;Human Protein Atlas (HPA);IntAct;PDB	EM;Reconstituted Complex;X-ray;cosedimentation through density gradient;fluorescent resonance energy transfer;pull down;x-ray crystallography	10662555;11707413;12781131	1P27;2HYI;2J0Q;2J0S;2XB2;3EX7;7A5P;7W59;7W5A;7W5B;7ZNJ;8C6J;8I0W;9FMD	0	0		
P61371	Q9UBR4	ISL1	LHX3	7613	MN-hexamer complex	1	True	BioGRID	Reconstituted Complex	9452425		1	0	PF00046(Homeodomain)--PF00046(Homeodomain)[pdb=77]	
P61964	Q01658	WDR5	DR1	6657	ATAC complex, GCN5-linked	1	False								
P61964	Q03164	WDR5	KMT2A	1401;6457;6462;6851	MOF complex;ASH2L-KMT2A-RBBP5-WDR5 complex;MLL1 complex;ASH2L-DPY30-KMT2A-RBBP5-WDR5 complex	4	True	BioGRID;Human Protein Atlas (HPA);PDB	Co-crystal Structure;EM;X-ray;Reconstituted Complex	18840606;21220120;24680668;27563068;27598236;28182322;31400120;31544921	3EG6;3EMH;3P4F;4ESG;6KIU;6KIV;6KIX;6KIZ;6W5M	0	0		
P61964	Q06587	WDR5	RING1	8389;8390	PRC1.6a complex;PRC1.6b complex	2	False								
P61964	Q13185	WDR5	CBX3	8389;8390	PRC1.6a complex;PRC1.6b complex	2	False								
P61964	Q13547	WDR5	HDAC1	8389;8390	PRC1.6a complex;PRC1.6b complex	2	False								
P61964	Q13619	WDR5	CUL4A	6489	CUL4A-DDB1-WDR5 complex	1	False								
P61964	Q14186	WDR5	TFDP1	8389;8390	PRC1.6a complex;PRC1.6b complex	2	False								
P61964	Q14686	WDR5	NCOA6	5195;6461;6467	PTIP-HMT complex;MLL3 complex;MLL4 complex	3	True	Human Protein Atlas (HPA)				0	0		
P61964	Q15291	WDR5	RBBP5	1399;1401;2730;2731;5195;6457;6460;6461;6462;6467;6469;6845;6849;6850;6851;7367	WDR5-ASH2L-RBBP5-MLL2 complex;MOF complex;Set1B complex;Set1A complex;PTIP-HMT complex;ASH2L-KMT2A-RBBP5-WDR5 complex;MLL2 complex;MLL3 complex;MLL1 complex;MLL4 complex;Set1A complex;ASH2L-RBBP5-WDR5-ZNF335 complex; ASH2L-DPY30-RBBP5-WDR5 complex;ASH2L-RBBP5-WDR5 complex;ASH2L-DPY30-KMT2A-RBBP5-WDR5 complex;ASH2L-KDM6B-KDM6B-WDR5 complex	16	True	BioGRID;Human Protein Atlas (HPA);PDB	Co-crystal Structure;EM;X-ray;Reconstituted Complex	16878130;21220120;31400120;31544921;36095189	3P4F;6KIU;6KIV;6KIW;6KIX;6KIZ;6PWV;6PWW;6W5I;7MBM;7UD5	0	0		
P61964	Q16531	WDR5	DDB1	6489	CUL4A-DDB1-WDR5 complex	1	False								
P61964	Q16594	WDR5	TAF9	1401	MOF complex	1	False								
P61964	Q6UXN9	WDR5	WDR82	2730;2731;6469	Set1B complex;Set1A complex;Set1A complex	3	False								
P61964	Q6ZW49	WDR5	PAXIP1	5195;6461;6467	PTIP-HMT complex;MLL3 complex;MLL4 complex	3	True	Human Protein Atlas (HPA)				0	0		
P61964	Q7Z3B3	WDR5	KANSL1	7221	NSL complex	1	True	BioGRID;Human Protein Atlas (HPA);IntAct;PDB	Co-crystal Structure;Reconstituted Complex;X-ray;isothermal titration calorimetry;x-ray crystallography	24788516	4CY1;4CY2	0	0		
P61964	Q8IWI9	WDR5	MGA	8389;8390	PRC1.6a complex;PRC1.6b complex	2	False								
P61964	Q8IY57	WDR5	YAF2	8390	PRC1.6b complex	1	False								
P61964	Q8IYH5	WDR5	ZZZ3	6657	ATAC complex, GCN5-linked	1	True	Human Protein Atlas (HPA)				0	0		
P61964	Q8N488	WDR5	RYBP	8389	PRC1.6a complex	1	False								
P61964	Q8NEZ4	WDR5	KMT2C	5195;6461	PTIP-HMT complex;MLL3 complex	2	True	BioGRID;Human Protein Atlas (HPA);PDB	Co-crystal Structure;EM;X-ray;Reconstituted Complex	22266653;26324722;27563068	3UVL;4ERY;6KIW	0	0		
P61964	Q92769	WDR5	HDAC2	8389;8390	PRC1.6a complex;PRC1.6b complex	2	True	Human Protein Atlas (HPA)				0	0		
P61964	Q92830	WDR5	KAT2A	6657	ATAC complex, GCN5-linked	1	False								
P61964	Q969R5	WDR5	L3MBTL2	8389;8390	PRC1.6a complex;PRC1.6b complex	2	False								
P61964	Q96ES7	WDR5	SGF29	6657	ATAC complex, GCN5-linked	1	False								
P61964	Q96EZ8	WDR5	MCRS1	7221	NSL complex	1	False								
P61964	Q99496	WDR5	RNF2	1401;8389;8390	MOF complex;PRC1.6a complex;PRC1.6b complex	3	False								
P61964	Q9BTK6	WDR5	PAGR1	5195;6461;6467	PTIP-HMT complex;MLL3 complex;MLL4 complex	3	False								
P61964	Q9BVI0	WDR5	PHF20	7221	NSL complex	1	False								
P61964	Q9BYE7	WDR5	PCGF6	8389;8390	PRC1.6a complex;PRC1.6b complex	2	False								
P61964	Q9C005	WDR5	DPY30	5195;6460;6461;6462;6467;6469;6849;6851	PTIP-HMT complex;MLL2 complex;MLL3 complex;MLL1 complex;MLL4 complex;Set1A complex; ASH2L-DPY30-RBBP5-WDR5 complex;ASH2L-DPY30-KMT2A-RBBP5-WDR5 complex	8	False								
P61964	Q9H4Z2	WDR5	ZNF335	6845	ASH2L-RBBP5-WDR5-ZNF335 complex	1	False								
P61964	Q9H7Z6	WDR5	KAT8	1401;7221	MOF complex;NSL complex	2	False								
P61964	Q9H8E8	WDR5	KAT14	6657	ATAC complex, GCN5-linked	1	False								
P61964	Q9H9L4	WDR5	KANSL2	7221	NSL complex	1	True	BioGRID;Human Protein Atlas (HPA);IntAct;PDB	Reconstituted Complex;X-ray;isothermal titration calorimetry	24788516	4CY2	0	0		
P61964	Q9NS73	WDR5	MBIP	6657	ATAC complex, GCN5-linked	1	True	Human Protein Atlas (HPA)				0	0		
P61964	Q9P0U4	WDR5	CXXC1	2730;2731;6469	Set1B complex;Set1A complex;Set1A complex	3	False								
P61964	Q9P2N6	WDR5	KANSL3	7221	NSL complex	1	False								
P61964	Q9UBL3	WDR5	ASH2L	1399;2730;2731;5195;6457;6460;6461;6462;6467;6469;6845;6849;6850;6851;7367	WDR5-ASH2L-RBBP5-MLL2 complex;Set1B complex;Set1A complex;PTIP-HMT complex;ASH2L-KMT2A-RBBP5-WDR5 complex;MLL2 complex;MLL3 complex;MLL1 complex;MLL4 complex;Set1A complex;ASH2L-RBBP5-WDR5-ZNF335 complex; ASH2L-DPY30-RBBP5-WDR5 complex;ASH2L-RBBP5-WDR5 complex;ASH2L-DPY30-KMT2A-RBBP5-WDR5 complex;ASH2L-KDM6B-KDM6B-WDR5 complex	15	True	BioGRID;Human Protein Atlas (HPA)	Reconstituted Complex	15199122;31544921		0	0		
P61964	Q9ULM3	WDR5	YEATS2	6657	ATAC complex, GCN5-linked	1	True	Human Protein Atlas (HPA)				0	0		
P61964	Q9UMN6	WDR5	KMT2B	5195	PTIP-HMT complex	1	True	BioGRID;Human Protein Atlas (HPA);IntAct;PDB	Co-crystal Structure;Reconstituted Complex;X-ray;isothermal titration calorimetry	22266653;24788516;27563068	3UVM;4ERZ	0	0		
P61964	Q9UPS6	WDR5	SETD1B	2730	Set1B complex	1	True	BioGRID;PDB	Co-crystal Structure;Reconstituted Complex;X-ray	22266653;27563068	3UVO;4ES0;8WXV	0	0		
P61964	Q9Y5Z7	WDR5	HCFC2	6460;6469	MLL2 complex;Set1A complex	2	False								
P62258	Q00613	YWHAE	HSF1	2145	HSF1-YWHAE complex	1	True	CORUM	affinity chromatography technology;pull down	15364926		0	0		
P62805	Q8NCD3	H4C1	HJURP	7413	CENPA-histone H4-HJURP complex	1	False								
P62877	P63208	RBX1	SKP1	4072	Ubiquitin E3 ligase (CUL1, RBX1, SKP1)	1	True	BioGRID	Reconstituted Complex	11245432;12840033;15452136;29499133		0	0		
P62877	Q13616	RBX1	CUL1	4072	Ubiquitin E3 ligase (CUL1, RBX1, SKP1)	1	True	BioGRID;Human Protein Atlas (HPA);PDB	Co-crystal Structure;EM;X-ray;Reconstituted Complex	11245432;11384984;11961546;12504025;12565873;12840033;17452440;18805092;19942853;21765416;37339624	1LDJ;1LDK;1U6G;3RTR;4F52;4P5O;6TTU;7B5L;7B5M;7B5N;7B5S;7Z8R;7Z8T;7Z8V;7ZBW;7ZBZ;8CDJ;8CDK;8OR0;8OR2;8OR3;8OR4;8UBU;9JKB;9KBD	0	0		
P62877	Q13618	RBX1	CUL3	7368	Ubiquitin E3 ligase (CUL3, KEAP1, RBX1)	1	True	BioGRID;Human Protein Atlas (HPA);PDB	EM;Reconstituted Complex	11384984;19256485;25278611;34878901	8GQ6;8H33;8H34;8H35;8H36;8H37;8H38;8H3A;8H3F;8H3Q;8H3R;8K9I;8KHP	0	0		
P62877	Q13619	RBX1	CUL4A	391;1162	Ubiquitin E3 ligase (DDB1, CUL4A, RBX1);Ubiquitin E3 ligase (DDB1, DDB2, CUL4A, CUL4B, RBX1)	2	True	BioGRID;PDB	EM;X-ray;Reconstituted Complex	26976604;27203182;30352932	2HYE;7OKQ;8B3G;8B3I	0	0		
P62877	Q13620	RBX1	CUL4B	1162	Ubiquitin E3 ligase (DDB1, DDB2, CUL4A, CUL4B, RBX1)	1	True	BioGRID;Human Protein Atlas (HPA)	Reconstituted Complex	29499938		0	0		
P62877	Q14145	RBX1	KEAP1	7368	Ubiquitin E3 ligase (CUL3, KEAP1, RBX1)	1	False								
P62877	Q16531	RBX1	DDB1	391;1162	Ubiquitin E3 ligase (DDB1, CUL4A, RBX1);Ubiquitin E3 ligase (DDB1, DDB2, CUL4A, CUL4B, RBX1)	2	True	BioGRID;Human Protein Atlas (HPA)	Co-crystal Structure;Reconstituted Complex	16751180;20870715;22118460		0	0		
P62877	Q92466	RBX1	DDB2	1162	Ubiquitin E3 ligase (DDB1, DDB2, CUL4A, CUL4B, RBX1)	1	True	BioGRID	Reconstituted Complex	16751180		0	0		
P63208	Q06587	SKP1	RING1	8377;8378	PRC1.1c complex;PRC1.1d complex	2	False								
P63208	Q13616	SKP1	CUL1	4072	Ubiquitin E3 ligase (CUL1, RBX1, SKP1)	1	True	BioGRID;Human Protein Atlas (HPA);PDB	Co-crystal Structure;EM;X-ray;Reconstituted Complex	11961546;12504025;15452136;18818696;21778237;26976582;29863914;34499862;9636170;9736735	1LDK;6TTU;6WCQ;7B5L;7B5M;7B5R;7Z8T;7Z8V;7ZBW;7ZBZ;8CDJ;8CDK;8OR0;8OR3;8OR4;8UA6;8UBT;8UBU;9JKB;9KBD	1	0	PF03931(SKP1 component, POZ domain)--PF00888(Cullin, N-terminal)[pdb=82]	
P63208	Q5H9F3	SKP1	BCORL1	8377;8378	PRC1.1c complex;PRC1.1d complex	2	False								
P63208	Q6W2J9	SKP1	BCOR	8377;8378	PRC1.1c complex;PRC1.1d complex	2	False								
P63208	Q8IY57	SKP1	YAF2	8378	PRC1.1d complex	1	False								
P63208	Q8N488	SKP1	RYBP	8377	PRC1.1c complex	1	False								
P63208	Q8NHM5	SKP1	KDM2B	8377;8378	PRC1.1c complex;PRC1.1d complex	2	True	BioGRID;Human Protein Atlas (HPA);PDB	Co-crystal Structure;Reconstituted Complex;X-ray	16943429;30033217;32628469	5JH5;6BVA	1	0	PF01466(SKP1 component, dimerisation)--PF00646(F-box domain)[pdb=3]	
P63208	Q93009	SKP1	USP7	8377;8378	PRC1.1c complex;PRC1.1d complex	2	False								
P63208	Q99496	SKP1	RNF2	8377;8378	PRC1.1c complex;PRC1.1d complex	2	False								
P63208	Q9BSM1	SKP1	PCGF1	8377;8378	PRC1.1c complex;PRC1.1d complex	2	False								
P68431	Q04724	H3C1	TLE1	3127	TLE-Histone H3 complex	1	True	CORUM	far western blotting	9334241		1	0	PF00125(Core Histone H2A/H2B/H3 domain)--PF00400(WD40 repeat)[pdb=5]	
P68431	Q13111	H3C1	CHAF1A	2235	ASF1-interacting protein complex	1	True	PDB	EM		7Y5U;8IQG	2	0	PF00125(Core Histone H2A/H2B/H3 domain)--PF12253(Chromatin assembly factor 1 subunit A, dimerization domain)[pdb=2] | PF00125(Core Histone H2A/H2B/H3 domain)--PF15539(Chromatin assembly factor 1 subunit p150, C-terminal)[pdb=1]	
P68431	Q13112	H3C1	CHAF1B	2235	ASF1-interacting protein complex	1	True	PDB	EM		7Y5U;8IQG	1	0	PF00125(Core Histone H2A/H2B/H3 domain)--PF00400(WD40 repeat)[pdb=5]	
P68431	Q9NVP2	H3C1	ASF1B	2235	ASF1-interacting protein complex	1	False								
P68431	Q9Y294	H3C1	ASF1A	2235	ASF1-interacting protein complex	1	True	PDB	X-ray		5C3I;7V6Q	0	0		
P78347	Q09028	GTF2I	RBBP4	632	Anti-HDAC2 complex	1	False								
P78347	Q12873	GTF2I	CHD3	632	Anti-HDAC2 complex	1	False								
P78347	Q13330	GTF2I	MTA1	632	Anti-HDAC2 complex	1	False								
P78347	Q13547	GTF2I	HDAC1	632;633;634	Anti-HDAC2 complex;anti-BHC110 complex;XFIM complex	3	False								
P78347	Q14202	GTF2I	ZMYM3	632;633;634	Anti-HDAC2 complex;anti-BHC110 complex;XFIM complex	3	False								
P78347	Q14687	GTF2I	GSE1	632;633	Anti-HDAC2 complex;anti-BHC110 complex	2	False								
P78347	Q14839	GTF2I	CHD4	632	Anti-HDAC2 complex	1	False								
P78347	Q16576	GTF2I	RBBP7	632	Anti-HDAC2 complex	1	False								
P78347	Q92769	GTF2I	HDAC2	632;633;634	Anti-HDAC2 complex;anti-BHC110 complex;XFIM complex	3	False								
P78347	Q96BD5	GTF2I	PHF21A	632;633	Anti-HDAC2 complex;anti-BHC110 complex	2	False								
P78347	Q96ST3	GTF2I	SIN3A	632	Anti-HDAC2 complex	1	False								
P78347	Q9P0W2	GTF2I	HMG20B	632;633	Anti-HDAC2 complex;anti-BHC110 complex	2	False								
P78347	Q9UBW7	GTF2I	ZMYM2	632;633	Anti-HDAC2 complex;anti-BHC110 complex	2	False								
P78347	Q9UKL0	GTF2I	RCOR1	632;633	Anti-HDAC2 complex;anti-BHC110 complex	2	False								
P78364	Q06587	PHC1	RING1	115;116;5513;8386	Polycomb repressive complex 1 (PRC1, hPRC-H);Polycomb repressive complex 1 (PRC1, hPRC-H, YY1);RING1-Polycomb repressive complex;PRC1.4c complex	4	True	Human Protein Atlas (HPA)				0	0		
P78364	Q14781	PHC1	CBX2	115;116;8386	Polycomb repressive complex 1 (PRC1, hPRC-H);Polycomb repressive complex 1 (PRC1, hPRC-H, YY1);PRC1.4c complex	3	True	Human Protein Atlas (HPA)				0	0		
P78364	Q8IXK0	PHC1	PHC2	115;116;5518;8386	Polycomb repressive complex 1 (PRC1, hPRC-H);Polycomb repressive complex 1 (PRC1, hPRC-H, YY1);BMI1-HPH1-HPH2 complex;PRC1.4c complex	4	True	Human Protein Atlas (HPA)				1	0	PF00536(Sterile alpha motif domain)--PF00536(Sterile alpha motif domain)[pdb=115]	
P78364	Q8NDX5	PHC1		115;116;8386	Polycomb repressive complex 1 (PRC1, hPRC-H);Polycomb repressive complex 1 (PRC1, hPRC-H, YY1);PRC1.4c complex	3	False								
P78364	Q96GD3	PHC1	SCMH1	115;116;8386	Polycomb repressive complex 1 (PRC1, hPRC-H);Polycomb repressive complex 1 (PRC1, hPRC-H, YY1);PRC1.4c complex	3	False								
P78364	Q99496	PHC1	RNF2	115;116;8386	Polycomb repressive complex 1 (PRC1, hPRC-H);Polycomb repressive complex 1 (PRC1, hPRC-H, YY1);PRC1.4c complex	3	True	BioGRID;Human Protein Atlas (HPA)	Reconstituted Complex	18650381		0	0		
P78364	Q9HC52	PHC1	CBX8	115;116;8386	Polycomb repressive complex 1 (PRC1, hPRC-H);Polycomb repressive complex 1 (PRC1, hPRC-H, YY1);PRC1.4c complex	3	True	Human Protein Atlas (HPA)				0	0		
P84022	P98177	SMAD3	FOXO4	2762	SMAD3-SMAD4-FOXO4 complex	1	False								
P84022	Q12778	SMAD3	FOXO1	2761	SMAD3-SMAD4-FOXO1 complex	1	False								
P84022	Q13485	SMAD3	SMAD4	2692;2705;2706;2707;2708;2754;2760;2761;2762;3740;3754;8352	SMAD3-SMAD4-cJun-cFos complex;CTCF-SMAD3-SMAD4 complex;SMAD3-SMAD4-SP1 complex;SMAD3-SMAD4-FOXO3-FOXG1 complex;SMAD3-SMAD4-cJUN complex;FOSB-JUND-SMAD3-SMAD4 complex;SMAD3-SMAD4-FOXO3 complex;SMAD3-SMAD4-FOXO1 complex;SMAD3-SMAD4-FOXO4 complex;SKI-SMAD3-SMAD4 complex;CREBBP-SMAD3-SMAD4 heteropentamer;SMAD3-SMAD4-SKIL complex	12	True	BioGRID;Human Protein Atlas (HPA);IntAct;PDB	Co-crystal Structure;Reconstituted Complex;X-ray;pull down;x-ray crystallography	10092624;12732634;15350224;15467747;17283070;17591701;19135894;19917253;22045334;24157709;9111321	1U7F	2	0	PF03165(MAD homology 1, Dwarfin-type)--PF03165(MAD homology 1, Dwarfin-type)[pdb=9] | PF03166(SMAD domain)--PF03166(SMAD domain)[pdb=39]	
P84022	Q13547	SMAD3	HDAC1	3961	SMAD3-cSKI-SIN3A-HDAC1 complex	1	True	BioGRID	Reconstituted Complex	10575014		0	0		
P84022	Q86W56	SMAD3	PARG	9203	PARG-SMAD3 complex	1	True	CORUM	coimmunoprecipitation	25133494		0	0		
P84022	Q92793	SMAD3	CREBBP	3750;3754	CREBBP-SMAD3 heterohexamer;CREBBP-SMAD3-SMAD4 heteropentamer	2	True	BioGRID;CORUM	Reconstituted Complex;isothermal titration calorimetry;molecular sieving	15750622;17283070;33323411		0	0		
P84022	Q96ST3	SMAD3	SIN3A	3961	SMAD3-cSKI-SIN3A-HDAC1 complex	1	True	BioGRID	Reconstituted Complex	10575014;11306568		0	0		
P84022	Q9UGN5	SMAD3	PARP2	9200	PARP2-SMAD3 complex	1	True	CORUM	coimmunoprecipitation;proximity ligation assay	25133494		0	0		
P98177	Q13485	FOXO4	SMAD4	2762	SMAD3-SMAD4-FOXO4 complex	1	False								
Q00613	Q03933	HSF1	HSF2	655	HSF1-HSF2 complex	1	True	BioGRID;CORUM;Human Protein Atlas (HPA)	Reconstituted Complex;coimmunoprecipitation	12813038;16336210		1	0	PF00447(Heat shock factor (HSF)-type, DNA-binding)--PF00447(Heat shock factor (HSF)-type, DNA-binding)[pdb=24]	
